ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,06,SANTA ANA DE TUSI,10626,00109,10,,Completa,Sierra,Sierra Centro,24.728205128205126,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,500.0,00,MOLDE,41,0.8,480.0,00,10.0,00,4800.0,12.5,10.0,00,10.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,06,SANTA ANA DE TUSI,10626,00112,11,,Completa,Sierra,Sierra Centro,24.728205128205126,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,1000.0,00,MOLDE,41,0.8,950.0,00,10.0,00,9500.0,12.5,35.0,00,15.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,03,GOYLLARISQUIZGA,10628,00010,2,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,10.0,00,2.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,03,GOYLLARISQUIZGA,10628,00024,3,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,14.0,00,KILO,12,1.0,0.0,00,, ,,,9.0,00,5.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,03,GOYLLARISQUIZGA,10628,00028,4,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,03,GOYLLARISQUIZGA,10628,00068,9,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,7.0,00,KILO,12,1.0,0.0,00,, ,,,7.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,03,GOYLLARISQUIZGA,10628,00086,11,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,6.0,00,KILO,12,1.0,0.0,00,, ,,,4.0,00,2.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,03,GOYLLARISQUIZGA,10628,00103,14,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,7.0,00,KILO,12,1.0,0.0,00,, ,,,7.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10637,00029,4,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,14.0,00,KILO,12,1.0,0.0,00,, ,,,14.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10637,00040,6,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,322.0,00,KILO,12,1.0,322.0,00,10.0,00,3220.0,10.0,0.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10637,00063,9,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10637,00075,10,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,240.0,00,KILO,12,1.0,240.0,00,10.0,00,2400.0,10.0,0.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10637,00091,11,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10637,00106,13,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,60.0,00,KILO,12,1.0,0.0,00,, ,,,60.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10637,00112,14,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,72.0,00,KILO,12,1.0,0.0,00,, ,,,72.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10638,00071,9,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,212.0,00,MOLDE,41,0.9,142.0,00,10.0,00,1420.0,11.1111,64.0,00,6.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10638,00071,9,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,YOGURT,4213.0,640.0,00,LITRO,14,1.0,544.0,00,5.0,00,2720.0,5.0,96.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10638,00084,10,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,200.0,00,MOLDE,41,1.2,200.0,00,15.0,00,3000.0,12.5,0.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10638,00094,11,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,45.0,00,MOLDE,41,1.0,37.0,00,10.0,00,370.0,10.0,3.0,00,5.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10638,00095,12,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,224.0,00,MOLDE,41,1.0,200.0,00,10.0,00,2000.0,10.0,15.0,00,9.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10638,00096,13,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,300.0,00,MOLDE,41,1.0,300.0,00,11.0,00,3300.0,11.0,0.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10642,00078,9,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,20.0,00,MOLDE,41,0.7,0.0,00,, ,,,15.0,00,5.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10642,00090,12,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,144.0,00,MOLDE,41,1.2,100.0,00,15.0,00,1500.0,12.5,40.0,00,4.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10645,00032,3,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,30.0,00,KILO,12,1.0,30.0,00,10.0,00,300.0,10.0,0.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10645,00058,6,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,5.0,00,KILO,12,1.0,0.0,00,, ,,,5.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10645,00136,14,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10648,00023,2,,Completa,Sierra,Sierra Centro,24.728205128205122,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,72.0,00,MOLDE,41,1.0,42.0,00,12.0,00,504.0,12.0,30.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10648,00097,10,,Completa,Sierra,Sierra Centro,24.728205128205122,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,90.0,00,MOLDE,41,1.2,70.0,00,15.0,00,1050.0,12.5,15.0,00,5.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10648,00110,11,,Completa,Sierra,Sierra Centro,24.728205128205122,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,48.0,00,MOLDE,41,1.0,28.0,00,12.0,00,336.0,12.0,20.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10649,00007,1,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,126.0,00,KILO,12,1.0,126.0,00,14.0,00,1764.0,14.0,0.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10649,00035,4,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,510.0,00,KILO,12,1.0,460.0,00,14.0,00,6440.0,14.0,50.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10649,00049,6,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,189.0,00,KILO,12,1.0,189.0,00,13.0,00,2457.0,13.0,0.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10649,00069,8,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,Pase,¿Pecuaria?,1.0,QUESO,4208.0,108.0,00,KILO,12,1.0,108.0,00,14.0,00,1512.0,14.0,0.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10649,00078,9,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,5.0,00,KILO,12,1.0,0.0,00,, ,,,5.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10649,00083,10,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,242.0,00,KILO,12,1.0,242.0,00,12.0,00,2904.0,12.0,0.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10649,00094,11,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,7.0,00,KILO,12,1.0,0.0,00,, ,,,7.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10649,00104,12,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,315.0,00,KILO,12,1.0,315.0,00,14.0,00,4410.0,14.0,0.0,00,0.0,00, 
2019.0,19,PASCO,02,DANIEL ALCIDES CARRION,01,YANAHUANCA,10649,00118,14,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,QUESO,4208.0,630.0,00,KILO,12,1.0,630.0,00,14.0,00,8820.0,14.0,0.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00009,1,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00027,2,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00030,3,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00035,4,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00044,5,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00050,6,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00065,7,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00071,8,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00085,10,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,10.0,00,2.0,00, 
2019.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00095,11,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00110,12,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00117,13,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,14.0,00,KILO,12,1.0,0.0,00,, ,,,14.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,06,PALLANCHACRA,10655,00121,14,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,12.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,03,HUARIACA,10662,00071,13,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,18.0,00,KILO,12,1.0,0.0,00,, ,,,18.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00075,6,,Completa,Sierra,Sierra Centro,24.728205128205126,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,7.0,00,KILO,12,1.0,0.0,00,, ,,,7.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00137,9,,Completa,Sierra,Sierra Centro,24.728205128205126,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,18.0,00,KILO,12,1.0,0.0,00,, ,,,18.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00151,11,,Completa,Sierra,Sierra Centro,24.728205128205126,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,6.0,00,6.0,00, 
2019.0,19,PASCO,01,PASCO,10,TICLACAYAN,10664,00163,12,,Completa,Sierra,Sierra Centro,24.728205128205126,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,6.0,00,KILO,12,1.0,0.0,00,, ,,,6.0,00,0.0,00, 
2019.0,19,PASCO,01,PASCO,10,TICLACAYAN,10666,00014,1,,Completa,Sierra,Sierra Centro,22.961904761904762,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CHARQUI,4211.0,12.0,00,KILO,12,1.0,0.0,00,, ,,,7.0,00,5.0,00, 
