ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,ESTRATO,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P224A_N,P224B_NOM,P224B_COD,P224B_TIPO,P224C_MES,P224C_ANIO,P224D_SUP_1,P224D_SUP_2,P224E_1,P224E_2,P224E_3,P224E_4,P224E_5,P224E_6,P224E_7,P224F_MES,P224F_ANIO,OMICAP200_00
2019.0,06,CAJAMARCA,09,SAN IGNACIO,06,SAN JOSÉ DE LOURDES,01889,00090,10,,Completa,Selva,Selva,289.6224489795918,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620.0,Transitorio,2.0,2019.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,8.0,2019.0, 
2019.0,06,CAJAMARCA,09,SAN IGNACIO,04,LA COIPA,01973,00184,7,,Completa,Selva,Selva,289.62244897959187,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL CABALLERO,2908.0,Transitorio,12.0,2018.0,0.0,010,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3.0,2019.0, 
2019.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00042,4,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,11.0,2018.0,0.0,150,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,7.0,2019.0, 
2019.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00078,7,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL SHINGUITO,2939.0,Transitorio,2.0,2019.0,0.0,020,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,5.0,2019.0, 
2019.0,06,CAJAMARCA,06,CUTERVO,07,QUEROCOTILLO,02264,00098,9,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL CAMBIO NOVENTA,2909.0,Transitorio,2.0,2019.0,0.0,020,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,5.0,2019.0, 
2019.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00047,4,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,YUCA,2620.0,Transitorio,7.0,2018.0,0.0,006,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,5.0,2019.0, 
2019.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00047,4,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARRACACHA,2602.0,Transitorio,7.0,2018.0,0.0,006,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,5.0,2019.0, 
2019.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02436,00073,6,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,FRIJOL PINTO,2930.0,Transitorio,10.0,2018.0,0.0,030,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,2.0,2019.0, 
2019.0,06,CAJAMARCA,06,CUTERVO,01,CUTERVO,02569,00027,3,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,10.0,2018.0,0.0,040,Pase,Pase,Pase,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase,6.0,2019.0, 
2019.0,06,CAJAMARCA,04,CHOTA,09,HUAMBOS,02660,00088,10,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARVEJA,2901.0,Transitorio,7.0,2019.0,0.0,020,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,7.0,2019.0, 
2019.0,06,CAJAMARCA,04,CHOTA,09,HUAMBOS,02664,00016,1,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL PINTO,2930.0,Transitorio,10.0,2018.0,0.0,015,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,4.0,2019.0, 
2019.0,06,CAJAMARCA,04,CHOTA,09,HUAMBOS,02664,00128,13,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ CHOCLO,2109.0,Transitorio,11.0,2018.0,0.0,020,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,4.0,2019.0, 
2019.0,06,CAJAMARCA,04,CHOTA,09,HUAMBOS,02664,00130,14,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,FRIJOL PINTO,2930.0,Transitorio,10.0,2018.0,0.0,020,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3.0,2019.0, 
2019.0,06,CAJAMARCA,04,CHOTA,09,HUAMBOS,02671,00039,6,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL BLANCO,2907.0,Transitorio,10.0,2018.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,1.0,2019.0, 
2019.0,06,CAJAMARCA,04,CHOTA,09,HUAMBOS,02671,00039,6,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,FRIJOL BLANCO,2907.0,Transitorio,10.0,2018.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,1.0,2019.0, 
2019.0,06,CAJAMARCA,04,CHOTA,01,CHOTA,02756,00050,7,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARVEJA,2901.0,Transitorio,11.0,2018.0,0.0,010,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,2.0,2019.0, 
2019.0,06,CAJAMARCA,04,CHOTA,13,PACCHA,03058,00104,10,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,CALABAZA,2314.0,Transitorio,9.0,2018.0,0.0,010,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,5.0,2019.0, 
2019.0,06,CAJAMARCA,04,CHOTA,13,PACCHA,03058,00104,10,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,FRIJOL PINTO,2930.0,Transitorio,8.0,2018.0,0.0,020,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,5.0,2019.0, 
2019.0,06,CAJAMARCA,04,CHOTA,13,PACCHA,03058,00114,11,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,FRIJOL PINTO,2930.0,Transitorio,10.0,2018.0,0.0,020,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,4.0,2019.0, 
2019.0,06,CAJAMARCA,07,HUALGAYOC,03,HUALGAYOC,03151,00064,12,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MASHUA,2606.0,Transitorio,7.0,2018.0,0.0,010,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,4.0,2019.0, 
2019.0,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,03325,00004,2,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL CABALLERO,2908.0,Transitorio,10.0,2018.0,0.0,150,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,12.0,2018.0, 
2019.0,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,03325,00013,3,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,11.0,2018.0,0.0,040,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,3.0,2019.0, 
2019.0,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,03325,00013,3,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL BLANCO,2907.0,Transitorio,11.0,2018.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,4.0,2019.0, 
2019.0,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,03325,00051,9,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL BLANCO,2907.0,Transitorio,10.0,2018.0,0.0,300,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,12.0,2018.0, 
2019.0,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,03325,00080,12,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL BLANCO,2907.0,Transitorio,10.0,2018.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,12.0,2018.0, 
2019.0,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,03325,00110,14,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,10.0,2018.0,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,12.0,2018.0, 
2019.0,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,03325,00110,14,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL PINTO,2930.0,Transitorio,10.0,2018.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,12.0,2018.0, 
2019.0,06,CAJAMARCA,07,HUALGAYOC,01,BAMBAMARCA,03358,00026,4,,Completa,Sierra,Sierra Norte,289.1208333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,10.0,2018.0,0.0,020,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,4.0,2019.0, 
2019.0,06,CAJAMARCA,11,SAN MIGUEL,07,LLAPA,03650,00076,9,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,OCA,2608.0,Transitorio,10.0,2018.0,0.0,010,"Fue afectada por huaycos, deslizamientos o derrumbes",Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3.0,2019.0, 
2019.0,06,CAJAMARCA,11,SAN MIGUEL,07,LLAPA,03650,00076,9,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,OLLUCO,2609.0,Transitorio,10.0,2018.0,0.0,020,"Fue afectada por huaycos, deslizamientos o derrumbes",Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3.0,2019.0, 
2019.0,06,CAJAMARCA,11,SAN MIGUEL,01,SAN MIGUEL,03672,00055,6,,Completa,Sierra,Sierra Norte,266.88076923076926,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,OLLUCO,2609.0,Transitorio,10.0,2018.0,0.0,250,Pase,Pase,Fue afectada por plagas y/o enfermedades,Fue afectada por heladas,Pase,Pase,Pase,4.0,2019.0, 
2019.0,06,CAJAMARCA,11,SAN MIGUEL,01,SAN MIGUEL,03672,00063,8,,Completa,Sierra,Sierra Norte,266.88076923076926,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,OLLUCO,2609.0,Transitorio,10.0,2018.0,0.0,030,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,12.0,2018.0, 
2019.0,06,CAJAMARCA,11,SAN MIGUEL,08,NANCHOC,03732,00133,12,,Completa,Costa,Costa Norte,89.91071428571429,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,YUCA,2620.0,Transitorio,1.0,2019.0,0.0,030,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,6.0,2019.0, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03930,00071,10,,Completa,Sierra,Sierra Norte,266.88076923076926,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,3.0,2019.0,100.0,000,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,5.0,2019.0, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03930,00098,12,,Completa,Sierra,Sierra Norte,266.88076923076926,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,FRIJOL BLANCO,2907.0,Transitorio,11.0,2018.0,300.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,3.0,2019.0, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,01,CAJAMARCA,03930,00107,13,,Completa,Sierra,Sierra Norte,266.88076923076926,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL PINTO,2930.0,Transitorio,11.0,2018.0,50.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,1.0,2019.0, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,05,ENCAÑADA,04047,00085,8,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,OCA,2608.0,Transitorio,7.0,2018.0,0.0,001,Pase,Pase,Pase,Pase,Fue afectada por granizada,Pase,Pase,1.0,2019.0, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,05,ENCAÑADA,04051,00080,8,,Completa,Sierra,Sierra Norte,315.4045454545454,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,PAPA BLANCA,2612.0,Transitorio,1.0,2019.0,0.0,080,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,2.0,2019.0, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,05,ENCAÑADA,04138,00005,1,,Completa,Sierra,Sierra Norte,266.88076923076926,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,10.0,2018.0,0.0,015,Pase,Pase,Pase,Fue afectada por heladas,Pase,Fue afectada por sequía,Pase,1.0,2019.0, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,07,LLACANORA,04218,00032,6,,Completa,Sierra,Sierra Norte,315.4045454545454,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,FRIJOL BLANCO,2907.0,Transitorio,11.0,2018.0,0.0,010,"Fue afectada por huaycos, deslizamientos o derrumbes",Pase,Pase,Pase,Pase,Pase,Pase,5.0,2019.0, 
2019.0,06,CAJAMARCA,01,CAJAMARCA,12,SAN JUAN,04237,00094,9,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,Transitorio,11.0,2018.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,1.0,2019.0, 
2019.0,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,04332,00008,1,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,4.0,2019.0,0.0,030,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,6.0,2019.0, 
2019.0,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,04332,00018,2,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,7.0,2018.0,0.0,050,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,11.0,2018.0, 
2019.0,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,04332,00065,8,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,CEBADA GRANO,2104.0,Transitorio,2.0,2019.0,0.0,030,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,6.0,2019.0, 
2019.0,06,CAJAMARCA,03,CELENDIN,12,LA LIBERTAD DE PALLAN,04333,00012,2,,Completa,Sierra,Sierra Norte,289.1208333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,PAPA BLANCA,2612.0,Transitorio,11.0,2018.0,0.0,050,Pase,Fue afectada por inundaciones,Pase,Fue afectada por heladas,Pase,Pase,Pase,1.0,2019.0, 
2019.0,06,CAJAMARCA,03,CELENDIN,01,CELENDIN,04362,00031,6,,Completa,Sierra,Sierra Norte,289.1208333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ALFALFA,1401.0,Permanente de cosecha continua,10.0,2018.0,400.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,11.0,2018.0, 
2019.0,06,CAJAMARCA,03,CELENDIN,04,HUASMIN,04435,00142,14,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,10.0,2018.0,0.0,100,Pase,Pase,Pase,Fue afectada por heladas,Pase,Pase,Pase,12.0,2018.0, 
2019.0,06,CAJAMARCA,03,CELENDIN,09,SOROCHUCO,04523,00041,8,,Completa,Sierra,Sierra Norte,289.1208333333334,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,2.0,PAPA BLANCA,2612.0,Transitorio,6.0,2018.0,0.0,020,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,9.0,2018.0, 
2019.0,06,CAJAMARCA,03,CELENDIN,06,JOSE GALVEZ,04631,00033,4,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,ARVEJA,2901.0,Transitorio,6.0,2018.0,0.0,100,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,10.0,2018.0, 
2019.0,06,CAJAMARCA,03,CELENDIN,06,JOSE GALVEZ,04631,00073,8,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,HABA,2942.0,Transitorio,10.0,2018.0,0.0,010,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,12.0,2018.0, 
2019.0,06,CAJAMARCA,03,CELENDIN,06,JOSE GALVEZ,04631,00073,8,,Completa,Sierra,Sierra Norte,247.81785714285712,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL BLANCO,2907.0,Transitorio,10.0,2018.0,0.0,025,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,12.0,2018.0, 
2019.0,06,CAJAMARCA,10,SAN MARCOS,01,PEDRO GALVEZ,04799,00077,8,,Completa,Sierra,Sierra Norte,266.88076923076926,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMILACEO,2108.0,Transitorio,10.0,2018.0,0.0,020,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,3.0,2019.0, 
2019.0,06,CAJAMARCA,02,CAJABAMBA,02,CACHACHI,04922,00015,3,,Completa,Sierra,Sierra Norte,266.8807692307692,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,MAIZ AMILACEO,2108.0,Transitorio,11.0,2018.0,600.0,000,Pase,Pase,Pase,Pase,Pase,Pase,Otro,3.0,2019.0, 
2019.0,06,CAJAMARCA,02,CAJABAMBA,02,CACHACHI,04922,00046,7,,Completa,Sierra,Sierra Norte,266.8807692307692,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,NUÑA,2945.0,Transitorio,10.0,2018.0,200.0,000,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,4.0,2019.0, 
2019.0,06,CAJAMARCA,02,CAJABAMBA,04,SITACOCHA,04978,00092,8,,Completa,Sierra,Sierra Norte,247.81785714285718,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,ARVEJA,2901.0,Transitorio,3.0,2019.0,0.0,100,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,4.0,2019.0, 
2019.0,01,AMAZONAS,02,BAGUA,05,IMAZA,05140,00003,1,,Completa,Selva,Selva,95.59615384615385,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,2.0,YUCA,2620.0,Transitorio,9.0,2018.0,0.0,500,Pase,Pase,Pase,Pase,Pase,Pase,Otro,2.0,2019.0, 
2019.0,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05239,00033,6,,Completa,Selva,Selva,88.76785714285715,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,3.0,2019.0,1.0,000,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,6.0,2019.0, 
2019.0,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,05250,00080,8,,Completa,Selva,Selva,103.5625,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,Pase,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,9.0,2018.0,0.0,250,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,10.0,2018.0, 
2019.0,01,AMAZONAS,03,BONGARA,12,YAMBRASBAMBA,05366,00113,10,,Completa,Selva,Selva,88.76785714285714,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,4.0,COL,2319.0,Transitorio,1.0,2019.0,0.0,800,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,2.0,2019.0, 
2019.0,01,AMAZONAS,05,LUYA,02,CAMPORREDONDO,05400,00020,3,,Completa,Sierra,Sierra Norte,27.65142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,3.0,FRIJOL PINTO,2930.0,Transitorio,1.0,2019.0,0.0,050,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,3.0,2019.0, 
2019.0,01,AMAZONAS,05,LUYA,02,CAMPORREDONDO,05410,00015,4,,Completa,Sierra,Sierra Norte,27.65142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,FRIJOL CHAUCHA,2912.0,Transitorio,1.0,2019.0,0.0,200,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,3.0,2019.0, 
2019.0,01,AMAZONAS,05,LUYA,02,CAMPORREDONDO,05410,00015,4,,Completa,Sierra,Sierra Norte,27.65142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,1.0,2019.0,0.0,700,Pase,Fue afectada por inundaciones,Pase,Pase,Pase,Pase,Pase,4.0,2019.0, 
2019.0,01,AMAZONAS,05,LUYA,02,CAMPORREDONDO,05410,00055,8,,Completa,Sierra,Sierra Norte,27.65142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMARILLO DURO,2107.0,Transitorio,9.0,2018.0,0.0,500,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,11.0,2018.0, 
2019.0,01,AMAZONAS,05,LUYA,05,CONILA,05413,00061,8,,Completa,Sierra,Sierra Norte,29.77846153846154,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,CEBOLLIN,2317.0,Transitorio,9.0,2018.0,0.0,001,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,1.0,2019.0, 
2019.0,01,AMAZONAS,05,LUYA,05,CONILA,05413,00061,8,,Completa,Sierra,Sierra Norte,29.77846153846154,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,5.0,COL,2319.0,Transitorio,8.0,2018.0,0.0,001,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,1.0,2019.0, 
2019.0,01,AMAZONAS,05,LUYA,16,SAN CRISTOBAL,05424,00024,4,,Completa,Sierra,Sierra Norte,27.65142857142857,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,6.0,2018.0,0.0,040,Pase,Pase,Pase,Pase,Pase,Fue afectada por sequía,Pase,10.0,2018.0, 
2019.0,01,AMAZONAS,05,LUYA,01,LAMUD,05425,00066,10,,Completa,Sierra,Sierra Norte,32.260000000000005,Pequeños y medianos productores/as agropecuarios/as,,¿Agrícola?,¿Pecuaria?,1.0,MAIZ AMILACEO,2108.0,Transitorio,10.0,2018.0,0.0,100,Pase,Pase,Fue afectada por plagas y/o enfermedades,Pase,Pase,Pase,Pase,1.0,2019.0, 
